dataset_name,totalRouteLength,sumOfTaskLengths,totalRouteCosts,maxRouteCost,iterations,computeTime,num_tasks,number_of_agents
CoverageTasks/AC300/AC11_0006.json,4560.3479160701445,3228.5570745876976,2589.655495441472,526.4256162976656,35,94.86767056095414,113,5
CoverageTasks/AC300/AC14_0008.json,4536.759325104585,3273.577162841307,2294.3927493055903,539.8625180261238,52,108.08670187811367,110,5
CoverageTasks/AC300/AC8_0008.json,4395.811449475762,3380.3792403355665,2062.682928348916,501.1978782256573,31,59.213122320128605,89,5
CoverageTasks/AC300/AC1_0018.json,3964.986372305466,3380.0988089252132,1578.8953377706903,525.7488020053612,16,4.8901261480059475,42,5
CoverageTasks/AC300/AC8_0007.json,4274.97610768415,3337.961858356353,2314.4440621984486,567.1186949148062,18,50.069182416191325,99,5
CoverageTasks/AC300/AC4_0005.json,4509.164633504341,3291.448109494404,2249.148652330685,505.53325960232996,23,16.965833202004433,62,5
CoverageTasks/AC300/AC8_0004.json,4189.037989333897,3323.7077953271687,2294.099014926598,535.4999535818586,20,30.108481593895704,82,5
CoverageTasks/AC300/AC7_0008.json,4714.437706047984,3280.1364535895045,2584.5625180913667,528.9052881482313,24,29.67822820902802,81,5
CoverageTasks/AC300/AC14_0014.json,4449.629056136002,3066.9060703015157,2604.0555335697773,563.3885967047895,15,78.87083600414917,124,5
CoverageTasks/AC300/AC8_0009.json,4159.407733600878,3266.097404808802,2069.7976466860337,505.53862355940333,23,41.38872186583467,90,5
CoverageTasks/AC300/AC15_0007.json,4427.506504893579,3147.9689791212595,2645.4227566522986,549.6483867740475,29,119.58742366405204,122,5
CoverageTasks/AC300/AC8_0016.json,4357.722706065713,3334.287788989642,2051.954771964032,553.9577950231262,25,43.82341594691388,81,5
CoverageTasks/AC300/AC9_0002.json,4661.838425175727,3339.1409736913874,2674.5014772803934,587.6908369422025,78,89.66185557516292,88,5
CoverageTasks/AC300/AC7_0003.json,4771.551463197797,3441.1898734080237,2793.786305459059,594.8369134233282,16,17.85744768101722,72,5
CoverageTasks/AC300/AC12_0005.json,4483.875799691807,3331.2733976131876,2428.725529091388,590.8632095016483,16,62.22902671084739,115,5
CoverageTasks/AC300/AC15_0005.json,4401.570491365974,3152.9293936998956,2648.3530633690552,543.7724219735529,34,170.13208541902713,138,5
CoverageTasks/AC300/AC9_0009.json,4407.293812076021,3219.208791921778,2393.235856482516,532.6788915257389,37,83.80436883098446,100,5
CoverageTasks/AC300/AC7_0014.json,4335.692017325988,3287.182071322539,2091.337619488685,518.5698656510267,31,38.494460152927786,80,5
CoverageTasks/AC300/AC2_0007.json,4064.4621696753165,3365.4168554682196,1808.7353389195428,490.82316409971446,22,7.1885788650251925,44,5
CoverageTasks/AC300/AC1_0007.json,4069.0046107612243,3382.993203632722,1714.56805637347,468.6790377895256,22,8.277253387030214,48,5
CoverageTasks/AC300/AC9_0001.json,4451.773769582561,3365.773597213049,2068.1496028874235,503.7401470539713,28,47.80697326688096,92,5
CoverageTasks/AC300/AC15_0000.json,3321.549551489264,2346.265105028385,2640.1749998824316,578.1797163944866,8,103.48044093092903,147,5
CoverageTasks/AC300/AC13_0006.json,4198.537246262919,3072.903806295869,2612.0058723563066,541.9250692015518,24,145.7990260499064,127,5
CoverageTasks/AC300/AC15_0014.json,3476.6942223560945,2213.255902737596,2747.791949925737,633.8100408656129,15,85.39308370207436,141,5
CoverageTasks/AC300/AC5_0013.json,4374.779274984621,3436.5170921062313,1995.291157936056,519.3367218369441,18,16.235082474071532,70,5
CoverageTasks/AC300/AC7_0009.json,4418.203304058083,3295.4690438737985,2146.7308801420713,509.77648380447476,24,56.4423190781381,86,5
CoverageTasks/AC300/AC5_0011.json,4610.860100883484,3348.3849393191035,2275.2363626733745,541.9026699642908,33,29.50257474114187,71,5
CoverageTasks/AC300/AC1_0019.json,4243.145568773776,3409.2530468473824,1646.9963241020228,439.2738833234697,49,7.588381958892569,39,5
CoverageTasks/AC300/AC12_0002.json,4197.123887094226,3129.595336122772,2322.4997727399514,501.64089334006655,22,88.12985163112171,132,5
CoverageTasks/AC300/AC15_0016.json,3914.2644597393787,2659.4136582720225,2723.300582161873,572.3669208083619,11,67.74977214005776,125,5
CoverageTasks/AC300/AC7_0007.json,4372.282380415948,3366.8057001309808,2025.1796495473006,509.36363692337596,33,22.50639047496952,67,5
CoverageTasks/AC300/AC10_0004.json,4068.103049700746,3261.000636695626,1991.9025354042647,465.79046176083125,30,76.53089470695704,98,5
CoverageTasks/AC300/AC4_0012.json,4262.3509186423635,3377.5707372807633,1907.3658831391904,467.4222498343775,31,20.29606265295297,63,5
CoverageTasks/AC300/AC11_0012.json,4483.188520127502,3317.391360036172,2435.5871610362105,561.2518370439343,23,75.11372709600255,105,5
CoverageTasks/AC300/AC14_0012.json,3943.0210863481147,2539.0842159249037,2817.3374872725694,598.8337204400614,17,131.68884652503766,134,5
CoverageTasks/AC300/AC7_0006.json,4644.943276337213,3122.9448622119853,2611.8920979087443,571.4467106900613,26,40.11157841398381,78,5
CoverageTasks/AC300/AC14_0019.json,4310.430872876831,3201.9872646895137,2346.4835696663667,519.6904543369548,23,104.93699450604618,134,5
CoverageTasks/AC300/AC3_0002.json,4417.974165207369,3374.2711496938514,1781.9019664530879,563.7818783420612,36,12.25421603396535,49,5
CoverageTasks/AC300/AC13_0000.json,4093.977219371557,2838.034074392408,2567.95700087438,528.2996326081324,10,80.19849890097976,133,5
CoverageTasks/AC300/AC8_0015.json,4772.784626647709,3249.861064653558,2835.3421848330163,592.5789627063034,18,60.79675054899417,97,5
CoverageTasks/AC300/AC3_0014.json,4031.973897266429,3411.073370049364,1645.3678804435292,507.0831456948589,43,11.602033609058708,48,5
CoverageTasks/AC300/AC3_0012.json,4197.381494574304,3346.173288381665,1814.0702171076944,404.1937366056224,84,21.883313100086525,61,5
CoverageTasks/AC300/AC12_0014.json,4607.515461293594,3418.976717669039,2290.0659639436453,604.610844891923,20,65.61519621685147,108,5
CoverageTasks/AC300/AC10_0018.json,4397.036016070169,3234.610331363669,2183.214247600933,547.8829652918226,31,92.6934409989044,107,5
CoverageTasks/AC300/AC7_0005.json,4727.792411757474,3321.204945585065,2692.192720103101,586.9459716458734,34,43.03088067099452,78,5
CoverageTasks/AC300/AC5_0010.json,4357.258080691625,3284.609980922897,2068.006017153255,531.4729385018142,34,34.31876526912674,71,5
CoverageTasks/AC300/AC5_0004.json,4022.4823618071505,3394.3742792729777,1797.487537687753,496.86722301848494,19,11.721630682935938,62,5
CoverageTasks/AC300/AC10_0016.json,4448.731168465386,3246.619849764144,2140.7775946881347,502.77250405426474,35,110.56245284900069,112,5
CoverageTasks/AC300/AC10_0019.json,4747.5916482593775,3326.1630645110135,2632.381708373163,581.9642497008347,26,61.978168211178854,100,5
CoverageTasks/AC300/AC6_0015.json,4530.20970142069,3347.227843689795,2032.1583369928283,523.1962816896724,34,32.248700437135994,68,5
CoverageTasks/AC300/AC2_0017.json,4362.550369590629,3380.4570033581685,1957.904046293147,527.2096918996865,30,14.903273778036237,52,5
CoverageTasks/AC300/AC11_0008.json,4281.044631361168,3350.9400324973444,2279.3117051921904,525.6005132059012,28,76.03517676098272,101,5
CoverageTasks/AC300/AC9_0013.json,4267.272285528718,3305.5667835555446,2099.3794150295626,552.3646560126339,24,40.6029227708932,86,5
CoverageTasks/AC300/AC7_0015.json,3951.4262623497,3269.1576660597175,1862.0645406437093,518.734699331345,32,26.88040027115494,74,5
CoverageTasks/AC300/AC8_0017.json,4230.662523033364,3354.6158766088543,1950.144505753156,486.8095806369774,27,47.570298166014254,85,5
CoverageTasks/AC300/AC4_0007.json,4266.290738832869,3351.7382057884333,1863.430010149392,547.2328612832088,15,14.972321302164346,65,5
CoverageTasks/AC300/AC5_0003.json,4037.653029119816,3291.8793721736147,1904.1734768720594,491.69713238515374,27,23.80267069209367,70,5
CoverageTasks/AC300/AC4_0013.json,4297.29734586469,3369.7336822392344,1916.6622345890323,521.9879645288801,26,17.624186602188274,59,5
CoverageTasks/AC300/AC5_0014.json,4106.771359415953,3355.6754196646566,2016.9714269150027,525.9072209674074,21,19.16287124203518,68,5
CoverageTasks/AC300/AC8_0019.json,4553.500660695079,3299.3694646923377,2376.850375255949,541.9008422603432,80,41.92877179780044,80,5
CoverageTasks/AC300/AC11_0011.json,4504.49526103449,3330.436983936474,2292.1438370049373,495.0022978659424,50,147.47217702493072,111,5
CoverageTasks/AC300/AC3_0005.json,4274.379823795586,3382.9252760913614,1882.4417599458816,447.887716242999,32,23.179352337960154,62,5
CoverageTasks/AC300/AC10_0009.json,4817.821086003243,3353.5133116642646,2340.3243992012804,543.2295116407026,27,63.31490006693639,107,5
CoverageTasks/AC300/AC10_0015.json,4475.885139157743,3239.1427361407054,2284.1297816645447,511.23048398278365,29,81.4295363118872,103,5
CoverageTasks/AC300/AC13_0004.json,4646.234700991353,3137.2120386126317,2562.7033736537387,536.5462791800493,25,137.7665133550763,129,5
CoverageTasks/AC300/AC8_0005.json,4190.875679184603,3136.123637555478,2196.093848441417,531.3323465283745,23,55.655815760139376,93,5
CoverageTasks/AC300/AC11_0016.json,4518.328581937452,3310.3998998651496,2478.5147304770085,575.7635351554962,32,109.1713744760491,114,5
CoverageTasks/AC300/AC11_0009.json,4494.819155313528,3388.6565360287923,2087.1321161067926,504.5839234758701,30,52.671479317126796,94,5
CoverageTasks/AC300/AC9_0003.json,4312.988985449134,3313.408036306051,2230.002419108602,497.4138987959066,42,97.31634707096964,105,5
CoverageTasks/AC300/AC8_0001.json,3893.306836429861,3293.712247415252,1795.863145047575,447.71875683534324,25,43.083995815133676,83,5
CoverageTasks/AC300/AC2_0010.json,3996.3244934082622,3387.2500310051737,1643.9012643219808,485.39756212013987,29,14.484046133002266,52,5
CoverageTasks/AC300/AC6_0006.json,4481.338030129198,3239.0809962487215,2070.3218567616236,511.40166716926376,24,34.31127473106608,80,5
CoverageTasks/AC300/AC14_0003.json,3847.923431437352,2384.864374142611,2553.765854225768,524.4787995042533,25,251.94480614899658,153,5
