dataset_name,totalRouteLength,sumOfTaskLengths,totalRouteCosts,maxRouteCost,iterations,computeTime,num_tasks,number_of_agents
CoverageTasks/AC300/AC2_0015.json,4031.3686191413767,3380.1106538714394,1633.6804100241627,265.86815856704123,46,21.931033418979496,47,8
CoverageTasks/AC300/AC2_0009.json,4579.12562713774,3391.1457098246524,2018.9147392749414,380.707612728213,39,30.809231877094135,53,8
CoverageTasks/AC300/AC6_0003.json,4726.619282269185,3354.674139425887,1993.7538483802282,316.8216536857326,53,66.20335016399622,69,8
CoverageTasks/AC300/AC3_0019.json,5100.1641594233315,3382.848828308093,2137.0219500697376,334.39075016560514,44,40.7942987580318,55,8
CoverageTasks/AC300/AC9_0010.json,5029.08531144118,3313.2733294796244,2584.4760036554494,385.3417078718091,39,178.5558568330016,94,8
CoverageTasks/AC300/AC15_0004.json,4214.841326113789,2559.31579017234,3276.8567555561244,489.20633397394886,46,545.1425675409846,149,8
CoverageTasks/AC300/AC7_0011.json,4720.354672697889,3344.408239913517,2229.3820507680057,366.28797504699423,86,129.2484759700019,83,8
CoverageTasks/AC300/AC15_0011.json,5179.2507032705325,3322.7831870026425,2577.2134817555943,421.612429315552,84,749.2424136400223,140,8
CoverageTasks/AC300/AC4_0010.json,4415.296523691848,3323.75915093253,2180.979436078769,379.6327054247706,23,76.32883080188185,72,8
CoverageTasks/AC300/AC13_0014.json,5003.901383053647,3411.1140232609505,2517.238448352557,380.34468358229043,83,537.0589445179794,122,8
CoverageTasks/AC300/AC1_0003.json,4447.643660811361,3401.8257472689074,1725.8733737008097,341.306236574684,93,34.779432744020596,38,8
CoverageTasks/AC300/AC15_0018.json,5045.206663947854,3141.3843628858563,3401.619918388297,476.1216546448616,64,799.5794570990838,146,8
CoverageTasks/AC300/AC8_0000.json,5072.454843940565,3359.3927559948174,2576.768800415773,395.46860086778474,42,207.97763948794454,91,8
CoverageTasks/AC300/AC7_0004.json,5139.5933047427,3328.57421806808,2597.9817754010646,412.13321825181856,30,87.93536982219666,85,8
CoverageTasks/AC300/AC14_0002.json,4811.140261673592,2897.0131870005675,3406.4025454112757,513.822497360988,25,311.0418768119998,138,8
